DESPACHO CIFRADO;OPERACION;DESTINACION;REGIMEN;OFICIALIZACION;CANCELACION;AÑO;MES;ADUANA;COTIZACION;MEDIO TRANSPORTE;CANAL;ITEM;PAIS ORIGEN;PAIS PROCEDENCIA/DESTINO;USO;UNIDAD MEDIDA ESTADISTICA;CANTIDAD ESTADISTICA;KILO NETO;KILO BRUTO;FOB DOLAR;FLETE DOLAR;SEGURO DOLAR;IMPONIBLE DOLAR;IMPONIBLE GS;AJUSTE A INCLUIR;AJUSTE A DEDUCIR;POSICION;RUBRO;DESC CAPITULO;DESC POSICION;DESC PARTIDA;MERCADERIA;MARCA ITEM;ACUERDO;DERECHO;ISC;SERVICIO;RENTA;IVA;OTROS;TOTAL
"26DA000000122919";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"R";4;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";125;622;625;1000;309.29;10;1319.29;8533260;0;0;"4202.12.20.000T";"PIELES Y CUEROS, Y SUS MANUFACTURAS";"CAPITULO 42 MANUFACTURAS DE CUERO; ARTICULOS  DE GUARNICIONERIA O DE TALABARTERIA;ARTICULOS DE VIAJE, BOLSOS DE MANO (CARTERAS)  Y CONTINENTES SIMILARES; MANUFACTURAS DE TRIPA";"CAPITULO 42 MANUFACTURAS DE CUERO; ARTICULOS  DE GUARNICIONERIA O DE TALABARTERIA;ARTICULOS DE VIAJE, BOLSOS DE MANO (CARTERAS)  Y CONTINENTES SIMILARES; MANUFACTURAS DE TRIPA  BAULES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO),CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CAMARAS FOTOGRAFICAS O CINEMATOGRAFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS)* AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO(CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTICULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERIA Y CONTINENTES SIMILARES, DE CUERO NATURAL O DE CUERO REGENERADO, HOJAS DE PLASTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTON, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESTAS MATERIAS O PAPEL. -Ba¿les, maletas (valijas) y maletines, \n incluidos los de aseo y porta documentos,\n portafolios (carteras de mano), cartapacios\n y continentes similares  -Ba¿les, maletas (valijas) y maletines, \n incluidos los de aseo y porta documentos,\n portafolios (carteras de mano), cartapacios\n y continentes similares --Con la superficie exterior de pl¿stico o\n  materia textil.       De materia textil.";"BAULES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO),CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CAMARAS FOTOGRAFICAS O CINEMATOGRAFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS)* AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO(CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTICULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERIA Y CONTINENTES SIMILARES, DE CUERO NATURAL O DE CUERO REGENERADO, HOJAS DE PLASTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTON, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESTAS MATERIAS O PAPEL. -Ba¿les, maletas (valijas) y maletines, \n incluidos los de aseo y porta documentos,\n portafolios (carteras de mano), cartapacios\n y continentes similares";"125 UNIDADES DE MALESTAS DE PLASTICOS";"SIN MARCA";"SIN ACUERDO";511996;0;42666;0;908792;36352;1499806
"26DA000000122919";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"R";5;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";666;583;807;1000;309.29;10;1319.29;8533260;0;0;"4202.99.00.000V";"PIELES Y CUEROS, Y SUS MANUFACTURAS";"CAPITULO 42 MANUFACTURAS DE CUERO; ARTICULOS  DE GUARNICIONERIA O DE TALABARTERIA;ARTICULOS DE VIAJE, BOLSOS DE MANO (CARTERAS)  Y CONTINENTES SIMILARES; MANUFACTURAS DE TRIPA";"CAPITULO 42 MANUFACTURAS DE CUERO; ARTICULOS  DE GUARNICIONERIA O DE TALABARTERIA;ARTICULOS DE VIAJE, BOLSOS DE MANO (CARTERAS)  Y CONTINENTES SIMILARES; MANUFACTURAS DE TRIPA  BAULES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO),CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CAMARAS FOTOGRAFICAS O CINEMATOGRAFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS)* AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO(CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTICULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERIA Y CONTINENTES SIMILARES, DE CUERO NATURAL O DE CUERO REGENERADO, HOJAS DE PLASTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTON, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESTAS MATERIAS O PAPEL. -Los dem¿s:  -Los dem¿s:     --Los dem¿s.";"BAULES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO),CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CAMARAS FOTOGRAFICAS O CINEMATOGRAFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS)* AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO(CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTICULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERIA Y CONTINENTES SIMILARES, DE CUERO NATURAL O DE CUERO REGENERADO, HOJAS DE PLASTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTON, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESTAS MATERIAS O PAPEL. -Los dem¿s:";"LOS DEMAS EN 666 UNIDADES DE ACCESORIOS PARA MALETAS";"SIN MARCA";"SIN ACUERDO";1706652;0;42666;0;1028258;41130;2818706
"26DA000000122920";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"ENCARNACION";6468.07;"CAMION";"V";1;"AR - ARGENTINA";"AR - ARGENTINA";"NUEVO";"KILOGRAMO";51295.2;51295.2;55040;91340.83;4100;57;95497.83;617686649.29;0;0;"4819.30.00.000R";"PAPEL Y CARTON";"CAPITULO 48 PAPEL Y CARTON; MANUFACTURAS DE PASTA DECELULOSA, DE PAPEL O DE CARTON";"CAPITULO 48 PAPEL Y CARTON; MANUFACTURAS DE PASTA DECELULOSA, DE PAPEL O DE CARTON  CAJAS, SACOS (BOLSAS); BOLSITAS, CUCURUCHOS Y \nDEMAS ENVASES DE PAPEL, CARTON, GUATA DE CELULOSA\nO NAPAS DE FIBRAS DE CELULOSA; CARTONAJES PARA\nOFICINA, TIENDA O SIMILARES.        -Sacos (bolsas) con una anchura en la base superior o igual a 40 cm.\r\n";"CAJAS, SACOS (BOLSAS); BOLSITAS, CUCURUCHOS Y \nDEMAS ENVASES DE PAPEL, CARTON, GUATA DE CELULOSA\nO NAPAS DE FIBRAS DE CELULOSA; CARTONAJES PARA\nOFICINA, TIENDA O SIMILARES. ";"BOSAS DE PAPEL VACIAS PARA CEMENTO CPII C32 520X610 80GR, , 50 KG";"PM";"MERCOSUR";0;0;3088433;0;62077508;0;65165941
"26DA000000123126";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"10/03/2026";"16/03/2026";"2026";"MARZO";"PEDRO JUAN CABALLERO";6495.22;"CAMION";"V";1;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"UNIDAD";319250;4316.26;4878.14;14728.83;594.2;56.9;15379.93;99896047.84;0;0;"9018.31.19.000E";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CON";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas  Las demas";"INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares";"JERINGA 20ML LOCK SIN AGUJA.";"SR";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000123126";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"10/03/2026";"16/03/2026";"2026";"MARZO";"PEDRO JUAN CABALLERO";6495.22;"CAMION";"V";2;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"UNIDAD";480000;4128;4742.4;14395.96;580.77;55.62;15032.35;97638430.55;0;0;"9018.31.19.000E";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CON";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas  Las demas";"INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares";"JERINGA 10ML SLIP SIN AGUJA.";"SR";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000123126";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"10/03/2026";"16/03/2026";"2026";"MARZO";"PEDRO JUAN CABALLERO";6495.22;"CAMION";"V";3;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"UNIDAD";320000;2790.4;3200;9560.4;385.69;36.94;9983.04;64842017.67;0;0;"9018.31.19.000E";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CON";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas  Las demas";"INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares";"JERINGA 10ML LOCK SIN AGUJA.";"SR";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000123127";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"10/03/2026";"16/03/2026";"2026";"MARZO";"PEDRO JUAN CABALLERO";6495.22;"CAMION";"V";1;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"UNIDAD";320000;2790.4;3200;9560.4;385.69;36.94;9983.03;64841992.71;0;0;"9018.31.19.000E";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CON";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas  Las demas";"INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares";"JERINGA 10ML LOCK SIN AGUJA.";"SR";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000123127";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"10/03/2026";"16/03/2026";"2026";"MARZO";"PEDRO JUAN CABALLERO";6495.22;"CAMION";"V";2;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"UNIDAD";480000;4128;4742.4;14395.96;580.77;55.62;15032.35;97638418.07;0;0;"9018.31.19.000E";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CON";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas  Las demas";"INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares";"JERINGA 10ML SLIP SIN AGUJA.";"SR";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000123127";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"10/03/2026";"16/03/2026";"2026";"MARZO";"PEDRO JUAN CABALLERO";6495.22;"CAMION";"V";3;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"UNIDAD";319250;4316.26;4878.14;14728.83;594.2;56.91;15379.94;99896085.29;0;0;"9018.31.19.000E";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CON";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS";"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas  Las demas";"INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, \nODONTOLOGIA O VETERINARIA, INCLUIDOS LOS\nDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e\n instrumentos similares";"JERINGA 20ML LOCK SIN AGUJA.";"SR";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000123128";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"CIUDAD DEL ESTE";6499.04;"CAMION";"R";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"KILOGRAMO";24312.4;24312.4;25450;68081.58;1141.77;115.13;69338.47;450633493.75;0;0;"4813.20.00.000R";"PAPEL Y CARTON";"CAPITULO 48 PAPEL Y CARTON; MANUFACTURAS DE PASTA DECELULOSA, DE PAPEL O DE CARTON";"CAPITULO 48 PAPEL Y CARTON; MANUFACTURAS DE PASTA DECELULOSA, DE PAPEL O DE CARTON  PAPEL DE FUMAR, INCLUSO CORTADO AL TAMA¿O \nADECUADO, EN LIBRILLOS O EN TUBOS.        -En bobinas (rollos) de anchura inferior o igual a 5 cm.\r\n";"PAPEL DE FUMAR, INCLUSO CORTADO AL TAMA¿O \nADECUADO, EN LIBRILLOS O EN TUBOS. ";"-38 VOLUMENES CON:24.312,4 KGS DE PAPEL PARA CIGARRILLOS-GRADO- 593B-26G/M2-EN BOBINAS  26,25MM X 6700M.-";"S/M";"MERCOSUR";0;0;2253167;0;45288666;1811547;49353380
"26DA000000123129";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"JOSE FALCON";6499.04;"CAMION";"V";1;"AR - ARGENTINA";"AR - ARGENTINA";"NUEVO";"METRO CUADRADO";1247.04;26274.28;26274.28;8289.65;3650;82.9;12022.55;78135033.35;0;0;"7005.21.00.000U";"VIDRIOS Y SUS MANUFACTURAS";"CAPITULO 70VIDRIO Y MANUFACTURAS DE VIDRIO";"CAPITULO 70VIDRIO Y MANUFACTURAS DE VIDRIO  VIDRIO FLOTADO Y VIDRIO DESBASTADO O PULIDO POR\nUNA O LAS DOS CARAS, EN PLACAS U HOJAS, INCLUSO CON CAPA ABSORBENTE, REFLECTANTE O ANTIRREFLECTANTE, PERO SIN TRABAJAR DE\nOTRO MODO. -Los dem¿s vidrios sin armar:  -Los dem¿s vidrios sin armar:     --Coloreados en la masa, opacificados, chapados o   simplemente desbastados.";"VIDRIO FLOTADO Y VIDRIO DESBASTADO O PULIDO POR\nUNA O LAS DOS CARAS, EN PLACAS U HOJAS, INCLUSO CON CAPA ABSORBENTE, REFLECTANTE O ANTIRREFLECTANTE, PERO SIN TRABAJAR DE\nOTRO MODO. -Los dem¿s vidrios sin armar:";"1247,04)M2 DE VIDRIO FFL DETALLES EN SUB ITEM";"";"MERCOSUR";0;0;390675;0;7852571;314103;8557349
"26DA000000123130";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"16/03/2026";"16/03/2026";"2026";"MARZO";"JOSE FALCON";6499.04;"CAMION";"V";1;"AR - ARGENTINA";"AR - ARGENTINA";"NUEVO";"METRO CUADRADO";999;24475.5;24475.5;6243.75;3650;62.44;9956.19;64705677.06;0;0;"7005.29.00.000P";"VIDRIOS Y SUS MANUFACTURAS";"CAPITULO 70VIDRIO Y MANUFACTURAS DE VIDRIO";"CAPITULO 70VIDRIO Y MANUFACTURAS DE VIDRIO  VIDRIO FLOTADO Y VIDRIO DESBASTADO O PULIDO POR\nUNA O LAS DOS CARAS, EN PLACAS U HOJAS, INCLUSO CON CAPA ABSORBENTE, REFLECTANTE O ANTIRREFLECTANTE, PERO SIN TRABAJAR DE\nOTRO MODO. -Los dem¿s vidrios sin armar:  -Los dem¿s vidrios sin armar:     --Los dem¿s.";"VIDRIO FLOTADO Y VIDRIO DESBASTADO O PULIDO POR\nUNA O LAS DOS CARAS, EN PLACAS U HOJAS, INCLUSO CON CAPA ABSORBENTE, REFLECTANTE O ANTIRREFLECTANTE, PERO SIN TRABAJAR DE\nOTRO MODO. -Los dem¿s vidrios sin armar:";"999)M2 VIDRIOS FLOAT IN 10.0 MM 370X250";"VASA";"MERCOSUR";0;0;323528;0;6502921;260117;7086566
